Show_ID,Movie Title,Director,Country,Release_Year,Rating_class,Duration,Categories,Type,IMDB_Score,IMDB_Votes
s5068,Todd Glass: Act Happy,Scott Moran,United States,2018,TV-MA,63,Stand-Up Comedy,Movie,5.1,366.0
s5072,Harith Iskander: I Told You So,Michael McKay,United States,2018,TV-14,62,Stand-Up Comedy,Movie,4.6,172.0
s5073,Step Sisters,Charles Stone III,United States,2018,PG-13,108,Comedies,Movie,5.4,4460.0
s5074,The Open House,"Matt Angel, Suzanne Coote","Canada, United States",2018,TV-MA,95,"Horror Movies, Thrillers",Movie,3.2,33769.0
s5077,Arango y Sanint: Ríase el show,"Raúl Campos, Jan Suter",Colombia,2018,TV-MA,62,Stand-Up Comedy,Movie,4.0,42.0
s5079,Katt Williams: Great America,,United States,2018,TV-MA,60,Stand-Up Comedy,Movie,6.2,940.0
s5082,Rip Tide,Rhiannon Bannenberg,"Australia, United Arab Emirates",2017,TV-PG,87,"Children & Family Movies, Dramas, Sports Movies",Movie,5.5,3421.0
s5084,Milada,David Mrnka,"Czech Republic, United States",2017,TV-14,124,"Dramas, International Movies",Movie,6.3,1302.0
s5085,The Polka King,Maya Forbes,United States,2018,TV-14,94,"Comedies, Independent Movies",Movie,5.9,10428.0
s5086,The Reservoir Game,Choi Jin-seong,South Korea,2017,TV-MA,100,"Documentaries, International Movies",Movie,6.0,35.0
s5087,Tom Segura: Disgraceful,Jay Karas,United States,2018,TV-MA,71,Stand-Up Comedy,Movie,7.5,3695.0
s5088,Alejandro Riaño: Especial de stand up,,Colombia,2018,TV-MA,60,Stand-Up Comedy,Movie,4.9,69.0
s5092,Before I Wake,Mike Flanagan,United States,2016,PG-13,97,"Horror Movies, Thrillers",Movie,6.2,45243.0
s5094,Mustang Island,Craig Elrod,United States,2017,TV-14,86,"Comedies, Dramas, Independent Movies",Movie,6.2,522.0
s5095,Eve's Apple,Jose Manuel Colón,Spain,2017,TV-MA,91,"Documentaries, International Movies",Movie,5.9,86.0
s5102,Fun Mom Dinner,Alethea Jones,United States,2017,R,82,"Comedies, International Movies",Movie,5.3,5509.0
s5103,Goon: Last of the Enforcers,Jay Baruchel,Canada,2016,R,102,"Comedies, International Movies, Sports Movies",Movie,5.8,13476.0
s5105,The Climb,Ludovic Bernard,France,2017,TV-14,105,"Action & Adventure, Comedies, Dramas",Movie,6.9,7383.0
s5108,Mr. Roosevelt,Noël Wells,United States,2017,TV-MA,91,"Comedies, Independent Movies",Movie,6.2,3320.0
s5109,Todd Barry: Spicy Honey,Jay Chapman,United States,2017,TV-MA,61,Stand-Up Comedy,Movie,6.8,840.0
s5111,Creep 2,Patrick Brice,United States,2017,TV-MA,80,"Horror Movies, Independent Movies, Thrillers",Movie,6.4,24468.0
s5114,Bright,David Ayer,United States,2017,TV-MA,118,"Action & Adventure, Sci-Fi & Fantasy",Movie,6.3,183841.0
s5116,48 Christmas Wishes,"Marco Deufemia, Justin G. Dyck",Canada,2017,TV-G,84,"Children & Family Movies, Comedies",Movie,3.9,1103.0
s5118,Russell Howard: Recalibrate,Peter Orton,United Kingdom,2017,TV-MA,69,Stand-Up Comedy,Movie,7.4,1587.0
s5122,Christmas Inheritance,Ernie Barbarash,United States,2017,TV-G,105,"Dramas, International Movies, Romantic Movies",Movie,5.7,11693.0
s5124,Pottersville,Seth Henrikson,United States,2017,PG-13,86,"Comedies, Independent Movies",Movie,5.4,4674.0
s5128,Judd Apatow: The Return,Marcus Raboy,United States,2017,TV-MA,70,Stand-Up Comedy,Movie,6.2,1321.0
s5130,El Camino Christmas,David E. Talbert,United States,2017,TV-MA,89,"Comedies, Dramas",Movie,5.7,8519.0
s5135,Craig Ferguson: Tickle Fight,Jay Chapman,United States,2017,TV-MA,67,Stand-Up Comedy,Movie,6.6,995.0
s5136,Jab Harry Met Sejal,Imtiaz Ali,India,2017,TV-MA,142,"Comedies, International Movies, Romantic Movies",Movie,5.0,20501.0
s5138,A StoryBots Christmas,"Evan Spiridellis, Jeff Gill",United States,2017,TV-Y,26,"Children & Family Movies, Comedies",Movie,5.7,156.0
s5141,DreamWorks Home: For the Holidays,,United States,2017,TV-Y,46,"Children & Family Movies, Comedies, Music & Musicals",Movie,4.9,149.0
s5143,Monster Island,Leopoldo Aguilar,"India, Mexico",2017,TV-Y7,81,Children & Family Movies,Movie,4.7,728.0
s5144,My Happy Family,"Nana Ekvtimishvili, Simon Gross","Georgia, Germany, France",2017,TV-14,119,"Dramas, Independent Movies, International Movies",Movie,7.4,3826.0
s5147,The Worthy,Ali F. Mostafa,"United Arab Emirates, Romania",2016,TV-MA,99,"International Movies, Sci-Fi & Fantasy, Thrillers",Movie,5.1,1981.0
s5149,Voyeur,"Myles Kane, Josh Koury",United States,2017,TV-MA,96,Documentaries,Movie,6.2,5922.0
s5152,Poster Boys,Shreyas Talpade,India,2017,PG-13,128,"Comedies, International Movies",Movie,5.5,1541.0
s5153,Cuba and the Cameraman,Jon Alpert,United States,2017,TV-14,114,Documentaries,Movie,8.3,4715.0
s5159,Barbra: The Music ... The Mem'ries ... The Magic!,"Barbra Streisand, Jim Gable",United States,2017,TV-14,109,Music & Musicals,Movie,7.5,448.0
s5161,Beat Bugs: All Together Now,Josh Wakely,"Australia, Canada",2017,TV-Y,51,"Children & Family Movies, Music & Musicals",Movie,,
s5162,Brian Regan: Nunchucks and Flamethrowers,Troy Miller,United States,2017,TV-PG,61,Stand-Up Comedy,Movie,6.3,679.0
s5163,Saving Capitalism,Jacob Kornbluth,United States,2017,TV-PG,73,Documentaries,Movie,6.8,3157.0
s5164,A Christmas Prince,Alex Zamm,United States,2017,TV-PG,92,"Children & Family Movies, Dramas, Romantic Movies",Movie,5.7,19456.0
s5165,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",Chris Smith,"Canada, United States",2017,TV-MA,94,Documentaries,Movie,7.7,25593.0
s5168,Mudbound,Dee Rees,United States,2017,R,135,"Dramas, Independent Movies",Movie,7.4,47676.0
s5172,DeRay Davis: How to Act Black,Marcus Raboy,United States,2017,TV-MA,66,Stand-Up Comedy,Movie,6.1,427.0
s5173,Bon Cop Bad Cop 2,Alain Desrochers,Canada,2017,TV-MA,126,"Action & Adventure, Comedies, International Movies",Movie,6.6,4126.0
s5178,The Killer,Marcelo Galvão,Brazil,2017,TV-MA,100,"Action & Adventure, International Movies",Movie,6.0,2642.0
s5184,Mubarakan,Anees Bazmee,India,2017,PG-13,153,"Comedies, Dramas, International Movies",Movie,5.6,3906.0
s5188,Getaway Plan,Iñaki Dorronsoro,Spain,2016,TV-MA,104,"International Movies, Thrillers",Movie,5.6,1850.0
s5189,Hajwala: The Missing Engine,"Ali Bin Matar, Ibrahim Bin Mohamed",United Arab Emirates,2016,TV-PG,97,"Action & Adventure, Dramas, International Movies",Movie,2.1,250.0
s5197,Judah Friedlander: America Is the Greatest Country in the United States,Judah Friedlander,United States,2017,TV-MA,84,Stand-Up Comedy,Movie,7.8,1436.0
s5198,The B-Side: Elsa Dorfman's Portrait Photography,Errol Morris,United States,2016,R,76,Documentaries,Movie,6.7,743.0
s5199,SPF-18,Alex Israel,United States,2017,PG-13,75,"Dramas, Romantic Movies, Sports Movies",Movie,3.2,5122.0
s5200,Pup Star: Better 2Gether,Robert Vince,Canada,2017,PG,93,"Children & Family Movies, Comedies",Movie,4.4,234.0
s5202,Joan Didion: The Center Will Not Hold,Griffin Dunne,United States,2017,TV-14,98,Documentaries,Movie,7.4,2596.0
s5203,Strange Weather,Katherine Dieckmann,United States,2016,R,91,"Dramas, Independent Movies",Movie,6.0,1499.0
s5204,The Hateful Eight,Quentin Tarantino,United States,2015,R,168,"Action & Adventure, Thrillers",Movie,7.8,570138.0
s5205,Jack Whitehall: At Large,Brian Klein,United Kingdom,2017,TV-MA,68,Stand-Up Comedy,Movie,6.9,2094.0
s5208,1922,Zak Hilditch,United States,2017,TV-MA,103,"Dramas, Thrillers",Movie,6.2,60982.0
s5210,One of Us,"Heidi Ewing, Rachel Grady",United States,2017,TV-14,95,Documentaries,Movie,7.0,6482.0
s5212,Wheelman,Jeremy Rush,United States,2017,TV-MA,82,Action & Adventure,Movie,6.4,19951.0
s5213,Wedding Unplanned,Reem Kherici,France,2017,TV-MA,94,"Comedies, International Movies, Romantic Movies",Movie,5.7,1610.0
s5214,Patton Oswalt: Annihilation,Bobcat Goldthwait,United States,2017,TV-MA,66,Stand-Up Comedy,Movie,7.2,2367.0
s5215,Baadshaho,Milan Luthria,India,2017,TV-14,135,"Action & Adventure, International Movies",Movie,5.0,4783.0
s5223,Blessed Benefit,Mahmoud al Massad,"Germany, Jordan, Netherlands",2016,TV-14,83,"Comedies, Dramas, International Movies",Movie,6.6,665.0
s5224,Clair Obscur,Yesim Ustaoglu,"Turkey, France, Germany, Poland",2016,TV-MA,102,"Dramas, International Movies",Movie,6.5,2374.0
s5225,"El Especial de Alex Fernández, el Especial",Jan Suter,Mexico,2017,TV-MA,52,Stand-Up Comedy,Movie,6.6,73.0
s5226,Kingdom of Us,Lucy Cohen,United Kingdom,2017,TV-MA,110,Documentaries,Movie,7.0,887.0
s5227,The Babysitter,McG,United States,2017,TV-MA,85,"Comedies, Horror Movies",Movie,6.4,86953.0
s5228,The Meyerowitz Stories (New and Selected),Noah Baumbach,United States,2017,TV-MA,113,"Comedies, Dramas, Independent Movies",Movie,6.9,47971.0
s5229,Barakah Meets Barakah,Mahmoud Sabbagh,Saudi Arabia,2016,TV-MA,88,"Comedies, International Movies, Romantic Movies",Movie,6.3,1681.0
s5230,Bomb Scared,Borja Cobeaga,Spain,2017,TV-MA,89,"Comedies, Independent Movies, International Movies",Movie,5.7,2846.0
s5231,Christina P: Mother Inferior,Jay Karas,United States,2017,TV-MA,59,Stand-Up Comedy,Movie,6.4,941.0
s5234,The Death and Life of Marsha P. Johnson,David France,"Greece, United States",2017,TV-MA,106,"Documentaries, LGBTQ Movies",Movie,7.2,2881.0
s5235,Rodney Carrington: Here Comes the Truth,Brandon Jones,United States,2017,TV-MA,66,Stand-Up Comedy,Movie,4.5,164.0
s5236,26 Years,Geun-hyun Cho,South Korea,2012,TV-MA,135,"Dramas, International Movies, Thrillers",Movie,6.3,1178.0
s5242,Ghost Patrol,Karen J. Lloyd,Canada,2016,TV-Y7,47,"Children & Family Movies, Comedies",Movie,5.1,221.0
s5249,The Lion Woman,Vibeke Idsøe,"Norway, Germany",2016,TV-14,118,"Dramas, International Movies",Movie,6.6,1408.0
s5253,Gerald's Game,Mike Flanagan,United States,2017,TV-MA,103,"Horror Movies, Thrillers",Movie,6.5,104894.0
s5254,Long Shot,Jacob LaMendola,United States,2017,TV-14,40,Documentaries,Movie,7.4,7734.0
s5256,Our Souls at Night,Ritesh Batra,United States,2017,TV-14,103,"Dramas, Romantic Movies",Movie,6.9,13360.0
s5257,Out of Thin Air,Dylan Howitt,,2017,TV-MA,85,"Documentaries, International Movies",Movie,6.3,2271.0
s5261,Much Loved,Nabil Ayouch,"France, Morocco",2015,TV-MA,104,"Dramas, Independent Movies, International Movies",Movie,6.2,2722.0
s5262,Def Comedy Jam 25,Louis J. Horvitz,United States,2017,TV-MA,82,Stand-Up Comedy,Movie,6.6,1096.0
s5265,Swearnet: The Movie,Warren P. Sonoda,Canada,2014,NC-17,112,"Comedies, International Movies",Movie,6.1,2652.0
s5266,The Bar,Álex de la Iglesia,"Spain, Argentina",2017,TV-MA,102,"Comedies, Horror Movies, International Movies",Movie,6.3,25934.0
s5267,Gaga: Five Foot Two,Chris Moukarbel,United States,2017,TV-MA,101,"Documentaries, Music & Musicals",Movie,7.0,12825.0
s5268,The Bad Batch,Ana Lily Amirpour,United States,2016,R,119,"Dramas, Independent Movies, Thrillers",Movie,5.2,30785.0
s5269,Jerry Before Seinfeld,Michael Bonfiglio,United States,2017,TV-14,62,Stand-Up Comedy,Movie,7.0,5643.0
s5271,First They Killed My Father,Angelina Jolie,"Cambodia, United States",2017,TV-MA,137,Dramas,Movie,7.2,17871.0
s5272,Strong Island,Yance Ford,"United States, Denmark",2017,TV-MA,108,Documentaries,Movie,6.4,3849.0
s5276,Heroin(e),Elaine McMillion Sheldon,United States,2017,TV-14,40,Documentaries,Movie,,
s5277,Jeff Dunham: Relative Disaster,Michael Simon,United States,2017,TV-MA,71,Stand-Up Comedy,Movie,6.4,1274.0
s5278,#realityhigh,Fernando Lebrija,United States,2017,TV-14,99,Comedies,Movie,5.2,6283.0
s5282,Joaquín Reyes: Una y no más,José Miguel Contreras,,2017,TV-MA,78,Stand-Up Comedy,Movie,,
s5283,Carrie Pilby,Susan Johnson,United States,2016,TV-MA,98,"Comedies, Dramas",Movie,6.7,11311.0
s5284,Marc Maron: Too Real,Lynn Shelton,United States,2017,TV-MA,70,Stand-Up Comedy,Movie,7.2,1916.0
s5293,Berserk: The Golden Age Arc II - The Battle for Doldrey,Toshiyuki Kubooka,Japan,2012,TV-MA,92,"Action & Adventure, Anime Features, International Movies",Movie,7.7,10257.0
s5294,Berserk: The Golden Age Arc III - The Advent,Toshiyuki Kubooka,Japan,2013,TV-MA,107,"Action & Adventure, Anime Features, International Movies",Movie,7.8,9942.0
s5303,Little Evil,Eli Craig,United States,2017,TV-MA,95,"Comedies, Horror Movies",Movie,5.7,21009.0
s5308,Resurface,"Josh Izenberg, Wynn Padula",United States,2017,TV-MA,28,"Documentaries, Sports Movies",Movie,7.1,286.0
s5309,Rocco,"Thierry Demaizière, Alban Teurlai",France,2016,TV-MA,103,"Documentaries, International Movies",Movie,5.7,3972.0
s5311,The Distinguished Citizen,"Gastón Duprat, Mariano Cohn","Argentina, Spain",2016,TV-MA,113,"Comedies, Dramas, International Movies",Movie,7.5,11495.0
s5312,The Guardian Brothers,Gary Wang,China,2016,TV-G,86,"Children & Family Movies, Comedies",Movie,5.4,2100.0
s5313,The Last Shaman,Raz Degan,"United Kingdom, Italy, Israel, Peru, United States",2016,TV-14,83,"Documentaries, International Movies",Movie,6.6,1865.0
s5314,The Lost Brother,Israel Adrián Caetano,"Argentina, Uruguay, Spain, France",2017,TV-MA,113,"Dramas, International Movies",Movie,6.5,1690.0
s5316,Ryan Hamilton: Happy Face,Marcus Raboy,United States,2017,TV-14,57,Stand-Up Comedy,Movie,7.3,921.0
s5317,Buster's Mal Heart,Sarah Adina Smith,United States,2016,TV-MA,98,"Independent Movies, Thrillers",Movie,6.2,10490.0
s5318,Berlin Syndrome,Cate Shortland,Australia,2017,R,116,"International Movies, Thrillers",Movie,6.2,24733.0
s5319,Death Note,Adam Wingard,United States,2017,TV-MA,100,"Horror Movies, Thrillers",Movie,4.5,83519.0
s5320,Lynne Koplitz: Hormonal Beast,Marcus Raboy,United States,2017,TV-MA,51,Stand-Up Comedy,Movie,6.2,417.0
s5323,Undefeated,"Daniel Lindsay, T.J. Martin",United States,2011,PG-13,113,"Documentaries, Sports Movies",Movie,7.7,7051.0
s5324,What Happened to Monday,Tommy Wirkola,"United Kingdom, France, United States, Belgium",2017,TV-MA,124,"Action & Adventure, Sci-Fi & Fantasy",Movie,6.8,120311.0
s5326,Brad Paisley's Comedy Rodeo,Jay Chapman,United States,2017,TV-MA,63,"Music & Musicals, Stand-Up Comedy",Movie,5.7,151.0
s5327,Colin Quinn: Unconstitutional,Jay Chapman,United States,2015,TV-MA,56,Stand-Up Comedy,Movie,7.0,465.0
s5329,The Outcasts,Peter Hutchings,United States,2017,TV-14,94,Comedies,Movie,5.4,4426.0
s5330,Chocolate City: Vegas Strip,Jean-Claude La Marre,United States,2017,TV-MA,90,Dramas,Movie,3.7,297.0
s5332,Naked,Michael Tiddes,United States,2017,TV-14,97,"Comedies, Romantic Movies",Movie,5.4,19366.0
s5333,Demonic,Will Canon,United States,2015,R,83,"Horror Movies, Independent Movies",Movie,5.3,14882.0
s5334,The Saint,Ernie Barbarash,United States,2017,TV-14,92,Action & Adventure,Movie,4.9,6555.0
s5341,LEGO Marvel Super Heroes: Avengers Reassembled!,Rob Silvestri,United States,2015,TV-Y7,22,Children & Family Movies,Movie,6.1,843.0
s5344,Icarus,Bryan Fogel,United States,2017,TV-MA,121,"Documentaries, Sports Movies",Movie,7.9,48672.0
s5345,Message from the King,Fabrice Du Welz,"United Kingdom, France, Belgium, United States",2017,R,103,"Independent Movies, Thrillers",Movie,6.4,16180.0
s5347,The Invisible Guardian,Fernando González Molina,"Spain, Germany",2017,TV-MA,129,"International Movies, Thrillers",Movie,6.4,15541.0
s5352,Handsome Devil,John Butler,Ireland,2016,TV-MA,95,"Comedies, Dramas, International Movies",Movie,7.0,13708.0
s5354,Jessica Darling's It List,Ali Scher,United States,2016,TV-Y,80,"Children & Family Movies, Comedies",Movie,5.5,973.0
s5358,Maz Jobrani: Immigrant,Maz Jobrani,,2017,TV-14,67,Stand-Up Comedy,Movie,6.7,840.0
s5359,Opening Night,Isaac Rentz,United States,2016,TV-MA,84,"Comedies, Independent Movies, Music & Musicals",Movie,6.0,2610.0
s5360,Raising the Bar,Clay Glen,Australia,2016,TV-Y,97,"Children & Family Movies, Dramas, Sports Movies",Movie,5.5,1545.0
s5362,The Blind Christ,Christopher Murray,"Chile, France",2016,TV-MA,86,"Dramas, Independent Movies, International Movies",Movie,5.8,273.0
s5369,The Incredible Jessica James,Jim Strouse,United States,2017,TV-MA,84,"Comedies, Independent Movies, Romantic Movies",Movie,6.5,7496.0
s5371,I Called Him Morgan,Kasper Collin,"Sweden, United States",2016,TV-14,91,"Documentaries, Music & Musicals",Movie,7.3,1785.0
s5372,Aditi Mittal: Things They Wouldn't Let Me Say,Fazila Allana,India,2017,TV-MA,63,Stand-Up Comedy,Movie,4.3,330.0
s5374,Uncertain Glory,Agustí Villaronga,Spain,2017,TV-MA,116,"Dramas, International Movies",Movie,6.2,943.0
s5375,Amar,Esteban Crespo,Spain,2017,TV-MA,104,"Dramas, International Movies, Romantic Movies",Movie,5.1,4397.0
s5376,Buddy Thunderstruck: The Maybe Pile,Harry Chaskin,United States,2017,TV-Y7,14,"Children & Family Movies, Comedies",Movie,,
s5377,Chasing Coral,Jeff Orlowski,United States,2017,TV-PG,89,Documentaries,Movie,8.1,5143.0
s5378,To the Bone,Marti Noxon,United States,2017,TV-MA,108,"Dramas, Independent Movies",Movie,6.8,47025.0
s5379,D.L. Hughley: Clear,Jay Chapman,United States,2014,TV-MA,59,Stand-Up Comedy,Movie,6.9,249.0
s5380,Tom Segura: Completely Normal,Jay Chapman,United States,2014,TV-MA,74,Stand-Up Comedy,Movie,7.7,2570.0
s5386,Take Me,Pat Healy,United States,2017,TV-MA,84,"Comedies, Independent Movies",Movie,6.1,5566.0
s5388,10 jours en or,Nicolas Brossette,France,2012,TV-14,97,"Comedies, Dramas, International Movies",Movie,6.0,1003.0
s5399,Liar's Dice,Geetu Mohandas,India,2013,TV-MA,104,"Dramas, Independent Movies, International Movies",Movie,6.8,1069.0
s5403,The Invisible Guest,Paulo Oriol,Spain,2016,TV-14,106,"International Movies, Thrillers",Movie,8.0,170351.0
s5416,Okja,Bong Joon Ho,"South Korea, United States",2017,TV-MA,121,"Action & Adventure, Comedies, Dramas",Movie,7.3,116305.0
s5417,Chris D'Elia: Man on Fire,Bill D'Elia,United States,2017,TV-MA,66,Stand-Up Comedy,Movie,6.5,1720.0
s5418,I Am Michael,Justin Kelly,United States,2015,TV-MA,102,"Dramas, LGBTQ Movies",Movie,5.6,5495.0
s5419,Nobody Speak: Trials of the Free Press,Brian Knappenberger,"Netherlands, United States",2017,TV-14,96,Documentaries,Movie,6.5,4092.0
s5420,You Get Me,Brent Bonacorso,United States,2017,TV-MA,89,"Dramas, Thrillers",Movie,4.7,12740.0
s5421,Dangal,Nitesh Tiwari,India,2016,TV-PG,161,"Dramas, International Movies, Sports Movies",Movie,8.4,180247.0
s5424,Puss in Book: Trapped in an Epic Tale,"Roy Burdine, Johnny Castuciano",United States,2017,TV-Y7,24,"Children & Family Movies, Comedies",Movie,,
s5425,Rory Scovel Tries Stand-Up for the First Time,Scott Moran,United States,2017,TV-MA,66,Stand-Up Comedy,Movie,6.7,821.0
s5427,Counterpunch,Jay Bulger,United States,2017,TV-MA,91,"Documentaries, Sports Movies",Movie,6.7,903.0
s5428,What the Health,"Kip Andersen, Keegan Kuhn",United States,2017,TV-PG,92,Documentaries,Movie,7.4,28911.0
s5430,Kanavu Variyam,Arun Chidambaram,India,2017,TV-PG,104,"Comedies, Dramas, International Movies",Movie,6.4,144.0
s5432,The Russian Revolution,Cal Seville,United Kingdom,2017,TV-PG,47,Documentaries,Movie,6.5,642.0
s5441,Shimmer Lake,Oren Uziel,"Canada, United States",2017,TV-MA,87,"Dramas, Independent Movies, Thrillers",Movie,6.3,14098.0
s5442,The Wishing Tree,Manika Sharma,India,2017,TV-14,117,"Children & Family Movies, Dramas, Music & Musicals",Movie,5.7,92.0
s5443,Headshot,"Timo Tjahjanto, Kimo Stamboel",Indonesia,2016,TV-MA,119,"Action & Adventure, International Movies",Movie,6.3,14608.0
s5444,1898: Our Last Men in the Philippines,Salvador Calvo,Spain,2016,R,130,"Dramas, International Movies",Movie,6.5,3281.0
s5447,Lucid Dream,Jun-seong Kim,South Korea,2017,TV-MA,102,"International Movies, Sci-Fi & Fantasy, Thrillers",Movie,6.1,3575.0
s5449,Amelia: A Tale of Two Sisters,Edward Cotterill,United Kingdom,2017,TV-PG,44,Documentaries,Movie,,
s5450,Catfight,Onur Tukel,United States,2016,TV-MA,96,"Comedies, Independent Movies",Movie,5.9,6251.0
s5451,How to Stage a Coup,Cal Seville,United Kingdom,2017,TV-14,47,Documentaries,Movie,6.1,172.0
s5452,Jackie: A Tale of Two Sisters,Edward Cotterill,United Kingdom,2017,TV-PG,44,Documentaries,Movie,,
s5453,Lens,Jayaprakash Radhakrishnan,India,2015,TV-MA,109,"Dramas, Independent Movies, International Movies",Movie,6.6,1212.0
s5454,Little Boxes,Rob Meyer,United States,2016,TV-MA,89,"Comedies, Dramas, Independent Movies",Movie,5.9,1971.0
s5455,Love.com,Anita Barbosa,Brazil,2017,TV-MA,92,"Comedies, International Movies, Romantic Movies",Movie,5.8,737.0
s5457,Michael Lost and Found,Daniel Wilner,"Canada, United States",2017,TV-PG,19,"Documentaries, International Movies, LGBTQ Movies",Movie,,
s5464,Smoke & Mirrors,Alberto Rodríguez,Spain,2016,TV-14,123,"Dramas, International Movies, Thrillers",Movie,6.9,7900.0
s5467,The Mitfords: A Tale of Two Sisters,Edward Cotterill,United Kingdom,2017,TV-PG,44,Documentaries,Movie,,
